70	0.977507	49.3381
70.2	0.945435	49.8128
70.4	0.99042	49.6745
70.6	1.06544	49.358
70.8	0.930026	49.3867
71	0.998218	49.7904
71.2	1.01686	49.7633
71.4	0.988012	49.5411
71.6	1.06986	49.5789
71.8	0.871724	50.0204
72	0.998285	50.0545
72.2	0.886143	49.535
72.4	1.05081	49.452
72.6	0.843059	49.7242
72.8	1.06072	49.7933
73	0.938218	49.9967
73.2	1.02314	49.7683
73.4	1.02317	49.8605
73.6	0.949476	50.1039
73.8	1.02856	49.9952
74	1.0112	49.7448
74.2	1.0242	49.9262
74.4	1.03752	49.9974
74.6	1.01552	50.3609
74.8	0.979383	50.2903
75	1.09767	50.1967
75.2	0.921929	50.1715
75.4	0.908163	50.1636
75.6	1.06367	49.9653
75.8	1.02305	50.0063
76	0.959884	50.363
76.2	1.03337	50.1553
76.4	0.929906	50.1551
76.6	1.04564	50.081
76.8	0.997997	50.1818
77	1.04371	50.3014
77.2	0.945999	50.0075
77.4	1.02618	50.1444
77.6	1.01655	50.4578
77.8	0.964405	50.3052
78	0.996577	50.0419
78.2	0.838588	49.8487
78.4	0.988789	49.8108
78.6	1.0696	50.0493
78.8	1.0653	49.9365
79	1.06429	49.9013
79.2	0.983681	50.1631
79.4	0.958986	49.98
79.6	1.05086	49.568
79.8	0.835687	49.687
80	0.990394	49.9573
80.2	1.08354	50.1139
80.4	1.03709	50.0337
80.6	1.09979	50.3967
80.8	0.920171	50.3
81	0.964992	50.2443
81.2	1.05372	50.2079
81.4	1.05525	50.2641
81.6	0.912006	50.0767
81.8	0.921451	49.9241
82	0.994893	49.7366
82.2	1.06372	50.087
82.4	0.912459	50.2413
82.6	0.923863	50.442
82.8	1.07932	50.1015
83	0.985548	50.0213
83.2	0.941097	49.9685
83.4	0.896882	49.9263
83.6	0.996166	49.6954
83.8	0.999283	49.735
84	1.09311	50.3564
84.2	1.01288	50.186
84.4	0.918491	49.9445
84.6	1.04572	49.99
84.8	0.966587	50.0828
85	1.06611	49.807
85.2	0.995164	49.5388
85.4	0.952042	49.9618
85.6	0.922213	50.3899
85.8	0.901238	50.2896
86	1.05846	49.7227
86.2	0.954551	50.0823
86.4	0.969954	50.2496
86.6	0.941021	49.9867
86.8	1.08348	49.8746
87	0.961339	50.2175
87.2	0.906178	50.3083
87.4	0.866376	49.9838
87.6	1.007	49.7279
87.8	1.02842	50.0516
88	0.988316	50.1341
88.2	0.931534	50.0418
88.4	0.997227	50.0324
88.6	0.962995	50.1401
88.8	1.03898	50.0222
89	0.980153	49.9567
89.2	0.966933	49.7874
89.4	0.849292	49.8565
89.6	1.04636	49.8048
89.8	0.998725	49.927
90	0.871905	49.5624
90.2	0.96639	49.4742
90.4	0.893869	49.9209
90.6	0.887663	50.382
90.8	0.977726	50.061
91	0.995275	49.8672
91.2	1.04547	50.0972
91.4	0.986573	50.4258
91.6	0.955404	50.0489
91.8	1.08491	49.8532
92	1.04867	50.0203
92.2	0.856261	50.4292
92.4	0.89636	50.0124
92.6	0.947139	49.6472
92.8	0.93087	49.9708
93	0.894699	50.369
93.2	0.957592	50.075
93.4	0.966382	49.6322
93.6	0.976324	49.5996
93.8	1.03742	49.874
94	0.997031	49.5917
94.2	0.968769	49.3329
94.4	0.958726	49.4894
94.6	1.02657	50.1143
94.8	0.941412	50.0734
95	0.948235	49.7537
95.2	0.943567	49.745
95.4	0.950712	50.3107
95.6	0.994704	50.4264
95.8	1.00347	49.836
96	0.939688	49.9077
96.2	1.04344	50.0819
96.4	0.950864	50.1696
96.6	0.978352	49.841
96.8	0.889172	50.0755
97	0.974048	50.0597
97.2	0.894136	50.1511
97.4	1.00117	49.9332
97.6	0.990211	49.6839
97.8	1.01225	50.2108
98	0.986588	50.1886
98.2	0.888015	50.0284
98.4	1.06327	50.0274
98.6	0.96005	50.0396
98.8	0.952592	50.0536
99	1.01802	50.0919
99.2	1.02512	50.0373
99.4	0.97645	50.0059
99.6	0.990829	49.5547
99.8	0.909267	49.6742
100	0.903511	50.2181
100.2	1.00974	50.1945
100.4	0.865256	49.7852
100.6	1.03302	49.6852
100.8	0.960605	50.1869
101	0.950804	50.2262
101.2	0.918952	49.7402
101.4	1.04316	49.4324
101.6	0.94168	50.0333
101.8	0.924761	50.1171
102	1.08022	50.0444
102.2	0.975936	49.6803
102.4	0.986761	50.0558
102.6	1.02395	50.2088
102.8	1.0292	49.9579
103	1.05617	49.7489
103.2	0.997641	49.7785
103.4	1.00895	49.6733
103.6	0.968077	49.6391
103.8	0.949012	49.5578
104	1.03598	49.7868
104.2	1.03069	49.6641
104.4	0.944562	49.848
